int_rate,sub_grade,home_ownership,revol_util,addr_state,inq_last_6mths,dti,term_months,int_rate_shap,sub_grade_shap,home_ownership_shap,revol_util_shap,addr_state_shap,inq_last_6mths_shap,dti_shap,term_months_shap
13.59,C2,RENT,47.5,MN,1.0,10.33,36,-0.030533122,-0.0002966441,-0.009960214,0.00036976885,-0.0039313245,-0.002365594,0.010157661,-0.002954822
12.69,C2,MORTGAGE,94.0,NY,0.0,22.46,60,-0.021609148,0.006762645,0.006817682,0.013810682,-0.014842242,0.006650078,-0.003576226,0.015400952
12.74,C1,MORTGAGE,84.6,CO,0.0,29.78,36,-0.0131751085,0.0070732147,0.0105165765,0.0130500235,0.011976488,0.005883336,-0.0076016416,-0.0077070827
6.49,A2,MORTGAGE,34.5,KY,0.0,15.65,36,-0.016691156,0.0014746818,0.0057147737,-0.005566186,-0.0029178455,0.0036806364,0.0026411829,-0.006088913
7.97,A5,MORTGAGE,27.0,AZ,1.0,12.4,36,-0.031420704,-0.0015444773,0.005706023,-0.006091702,0.0036779935,-0.0017261397,0.0057301377,-0.0039518
9.44,B1,RENT,43.6,NY,0.0,35.18,36,-0.03277105,0.006048648,-0.010938926,-0.0027149483,-0.007854138,0.0040530097,-0.018609632,-0.00062831526
17.77,D1,RENT,58.8,FL,2.0,16.22,36,0.025759857,0.010702832,-0.0113388775,0.005094428,-0.009307174,-0.018685605,0.0037411903,-0.0012905214
8.99,B1,RENT,17.6,NY,0.0,21.66,36,-0.012746127,0.0089447005,-0.0048974175,-0.011907961,-0.005066802,0.005117417,-0.0037391619,-0.0016373583
11.49,B5,MORTGAGE,61.6,HI,0.0,34.28,36,-0.0097492,0.013572303,0.0074618454,0.0077306586,-0.003990176,0.0056433612,-0.009489088,-0.0052251075
15.99,D2,MORTGAGE,44.9,GA,0.0,38.36,36,0.0022386792,0.010509185,0.009737505,-0.0054429825,0.007917217,0.007556749,-0.008335895,-0.0029837093
9.93,B2,RENT,43.0,PA,0.0,32.66,36,-0.030054709,0.0092257755,-0.004425384,-0.0013182352,0.000819792,0.00508396,-0.0092071155,-0.0005021086
9.17,B2,RENT,69.1,CA,0.0,23.45,36,-0.013428456,0.01568867,-0.006825743,0.0084614465,-0.006995079,0.006950704,-0.004694874,-0.0031777066
9.75,B3,MORTGAGE,46.7,CT,1.0,31.32,36,-0.018826693,0.010018868,0.010133221,-0.0008961582,0.00479279,-0.0019623362,-0.010031623,-0.0034115366
11.99,B3,MORTGAGE,60.6,CA,0.0,13.82,36,0.004526755,0.025732985,0.007859114,0.004277676,-0.0036909345,0.0052994373,0.0068650558,-0.005002774
15.59,D1,MORTGAGE,36.6,OK,0.0,29.65,60,0.003702255,-0.00360497,0.011133557,-0.005582883,-0.029008219,0.0067589986,-0.0107620675,0.0101721585
9.17,B2,MORTGAGE,62.0,NY,0.0,27.14,36,-0.020190619,0.014628394,0.006973814,0.0053009414,-0.0048566787,0.0040910905,-0.008002058,-0.0044847913
8.18,B1,MORTGAGE,25.0,NC,0.0,13.74,36,-0.021154314,0.009365769,0.005267018,-0.007541286,-0.00025816448,0.0034526284,0.004016452,-0.0033886088
8.59,A5,RENT,19.5,TX,0.0,5.6,36,-0.008722716,0.0033997498,-0.0051991306,-0.011331623,0.0020992076,0.0067365817,0.0051955264,-0.0028003405
16.99,D3,RENT,80.4,GA,2.0,33.24,60,0.0030997216,0.011520267,-0.021416234,0.013722824,0.010847217,-0.019716343,-0.019971002,-0.001583055
23.4,E5,MORTGAGE,57.1,MI,0.0,9.5,60,0.048995044,-0.029154405,0.013187419,0.0021224832,-0.0010915722,0.005534105,0.011993581,0.034172203
19.47,D5,MORTGAGE,83.5,PA,0.0,28.05,60,0.0273788,-0.0036326074,0.009720325,0.022854257,-0.027694177,0.007468617,-0.013846397,0.020900013
8.18,B1,MORTGAGE,80.1,OH,0.0,24.15,36,-0.016337272,0.0056634247,0.0056922333,0.005229461,0.0038079855,0.0047518834,-0.0038315114,-0.0030761622
10.49,B3,RENT,18.1,TX,3.0,19.52,36,-0.012170247,0.016171068,-0.013988845,-0.012131396,-0.0034703251,-0.027146118,-0.0014417898,-0.0034715487
16.29,D2,MORTGAGE,83.2,FL,0.0,25.57,60,-0.0001544668,0.014478131,0.013471796,0.019170538,-0.004186445,0.009394646,-0.005861492,0.018736802
13.59,C2,RENT,44.0,TX,1.0,14.26,36,-0.03397127,-0.0027020185,-0.011338058,-0.0013876451,-0.0069417874,-0.0056251897,0.0043895547,-0.004331782
24.5,F3,MORTGAGE,27.4,IN,1.0,3.7,36,0.044226497,-0.021750022,0.0033622328,-0.0135941785,0.028006738,-0.005897228,0.026354322,-0.0003859521
6.89,A3,MORTGAGE,48.7,IN,0.0,23.53,36,-0.017887136,0.0005119818,0.006709691,-0.0010803945,-0.0016774533,0.004794931,-0.003580459,-0.0032557396
9.44,B1,MORTGAGE,17.6,CA,1.0,15.11,36,-0.02470149,0.009024735,0.009233529,-0.012571508,-0.0035499583,-0.003619226,0.0022845583,-0.0047829617
12.69,C2,MORTGAGE,24.2,FL,0.0,26.59,36,-0.012634292,0.006748191,0.008703863,-0.011419684,-0.0010434095,0.0065570297,-0.005721423,-0.0025646016
6.03,A1,MORTGAGE,23.1,VA,0.0,17.82,36,-0.012812253,-0.004712102,0.0049060006,-0.007491494,-0.003742123,0.0039298553,0.0007254382,-0.003092732
10.99,B4,MORTGAGE,49.1,NJ,0.0,27.36,36,-0.004955724,0.012073735,0.007814428,-0.0015375878,-0.003869434,0.004386015,-0.008740554,-0.0019559395
11.99,C1,RENT,70.9,MD,1.0,24.38,36,-0.015740078,0.011362441,-0.008110027,0.00784976,-0.0042589493,-0.0038860186,-0.010419274,-0.0028180527
11.22,B5,MORTGAGE,27.0,TX,1.0,18.44,60,-0.012885887,0.009102646,0.013657136,-0.01412955,0.002157604,-0.0024572476,0.0003472891,0.021111783
13.18,C3,RENT,74.3,OH,0.0,13.06,60,-0.023527032,0.008952625,-0.012818682,0.012224916,0.0055872938,0.008513146,0.006160585,0.012955147
22.95,F1,MORTGAGE,78.6,CO,2.0,24.54,60,0.026827393,0.01686304,0.014752253,0.030525059,0.046842054,-0.009058224,-0.0064497115,0.031018509
11.99,C1,OWN,63.1,GA,1.0,15.11,36,-0.016646376,0.010770784,-0.000978181,0.008025628,0.015511745,-0.0043362626,0.0033805019,-0.0046702614
11.49,B5,MORTGAGE,29.0,OH,0.0,23.24,36,-0.0070123645,0.009672498,0.009118177,-0.011118911,0.0032724768,0.0068640155,-0.0040688426,-0.0039490187
11.49,B5,RENT,31.4,CA,0.0,13.6,36,-0.010765868,0.0057367603,-0.008627827,-0.010420729,-0.0077947536,0.007039598,0.0055343285,-0.003639009
11.49,B5,MORTGAGE,71.6,TX,0.0,3.22,36,-0.010059752,0.005240594,0.0055076615,0.006958017,0.0007212877,0.0050635906,0.0072128274,-0.0052357935
14.46,C4,MORTGAGE,57.4,WA,1.0,18.67,36,-0.0030415484,0.010961362,0.008469357,0.0028964088,0.018704347,-0.004890525,-0.0015957956,-0.0046061557
15.31,C5,RENT,65.5,FL,1.0,23.32,36,0.008490181,-0.00049881585,-0.012440023,0.006917429,-0.0056327074,-0.0070661334,-0.0077240164,-0.0039715585
18.99,E3,RENT,42.6,AL,2.0,16.13,60,-0.008584335,-0.0051307925,-0.0061049177,-0.0036649257,-0.014359639,-0.010052976,0.004215129,0.00033380094
11.99,C1,RENT,6.7,OH,0.0,30.2,36,-0.015314008,0.008989357,-0.010404408,-0.014683172,-0.00048079115,0.0070994534,-0.011235786,-0.0018328106
24.89,F4,RENT,88.2,MD,3.0,27.75,60,0.01423219,-0.016841527,-0.022192119,0.021777203,-0.019792663,-0.018658621,-0.015735883,0.027732361
12.12,B3,MORTGAGE,28.1,TX,0.0,13.29,36,0.012322746,0.025970308,0.0070956326,-0.0067876284,0.006447386,0.0058311587,0.004831154,-0.0055318535
13.99,C4,OWN,59.1,MA,0.0,10.0,36,-0.0056631905,-0.005473265,0.00022335676,0.0053830766,-0.0064355927,0.0070191883,0.0066232076,-0.0018793885
15.1,C2,MORTGAGE,60.5,NY,1.0,26.72,36,0.03160322,0.025293507,0.011525772,0.004546421,-0.005256758,-0.0036082652,-0.014343448,-0.005982858
18.06,D2,RENT,77.6,MS,0.0,18.82,36,-0.05958418,0.001995017,-0.005910753,0.012432649,-0.02734644,0.013620711,0.002602664,-0.002050085
13.98,C3,MORTGAGE,35.9,AZ,2.0,8.61,36,0.0013235415,0.009984477,0.009211301,-0.0028534727,0.0030362362,-0.010881534,0.009232453,-0.0018029131
12.29,C1,RENT,19.2,TX,0.0,14.02,36,-0.007709637,0.0069595557,-0.00693352,-0.013592739,-0.00012129285,0.0064836834,0.0038518494,-0.0025643576
13.49,C2,RENT,15.6,CA,0.0,8.74,36,-0.00031702782,-0.0020011973,-0.01670214,-0.0184232,-0.0076901475,0.010262118,0.011319495,-0.0044342014
16.99,D3,RENT,75.7,CA,5.0,17.02,36,0.0026636838,0.013910514,-0.011679605,0.013498804,-0.005894115,-0.03928811,0.0033311646,-0.0034539015
15.59,C5,RENT,85.3,CA,0.0,28.79,36,0.0116526885,-0.0025517691,-0.01592032,0.01374442,-0.0109789455,0.007782388,-0.016523993,-0.006362981
17.1,C5,RENT,38.9,NY,0.0,34.69,60,0.040562533,0.022759132,-0.022425042,-0.0086334115,-0.008982719,0.007583931,-0.018632574,0.009825812
11.49,B5,RENT,30.4,UT,1.0,18.57,36,-0.0067002294,0.009074055,-0.016066963,-0.0053631947,0.002353,-0.0051523824,-0.00084005087,-0.00189005
5.32,A1,RENT,40.3,NY,0.0,8.72,36,-0.017676389,-0.006118372,-0.004058886,-0.00176701,-0.001353002,0.0051046666,0.0068323873,-0.00289158
19.03,D3,RENT,59.0,NC,0.0,31.57,36,-0.06399046,0.0051023196,-0.012911765,0.009802879,0.003601347,0.010535602,-0.00962252,-0.0045685396
15.61,C4,MORTGAGE,15.4,CA,3.0,24.12,36,0.018927544,0.019246792,0.014707724,-0.012055932,-0.007190351,-0.020969031,-0.0067429626,-0.0042997077
8.18,B1,RENT,89.5,FL,1.0,15.11,36,-0.015377004,0.0056888065,-0.007967838,0.0072493115,-0.01149521,-0.0056945067,0.005156875,-0.0028647664
22.99,F1,MORTGAGE,64.6,MI,1.0,29.69,60,0.027242688,0.02448005,0.012878802,0.007922878,0.022786198,-0.0067012156,-0.018181887,0.016160883
11.44,B4,MORTGAGE,48.0,GA,1.0,6.33,36,-0.009297409,0.014258065,0.0062616826,-0.0017151267,0.0056231297,-0.0025091216,0.007015403,-0.0033858956
15.31,C2,MORTGAGE,53.3,NY,3.0,10.04,36,0.030096412,0.02635347,0.00879059,0.0012346471,-0.0006945284,-0.022646286,0.010730757,-0.004894407
13.99,C3,MORTGAGE,74.4,AR,1.0,26.16,36,-0.00849885,0.009007828,0.0066139987,0.0062824977,-0.018737068,-0.00427912,-0.008837419,-0.0030840859
6.03,A1,RENT,14.3,CA,0.0,16.48,36,-0.013432457,-0.003571692,-0.006504038,-0.010542362,-0.0041011516,0.0047017676,0.0036935946,-0.0031845095
8.18,B1,RENT,35.3,GA,2.0,25.08,36,-0.014656983,0.012318527,-0.009838695,-0.008169989,0.0087355375,-0.012680438,-0.0058293412,-0.0016674626
13.35,C2,RENT,83.5,NY,0.0,12.75,36,-0.007250294,-0.001240386,-0.0064128637,0.009260675,-0.0049858615,0.00630147,0.010259855,-0.0035556792
11.44,B4,RENT,65.2,OR,0.0,13.73,36,-0.008676412,0.0110333,-0.008644122,0.005635378,0.016317125,0.0054528974,0.0056911977,-0.0035120216
16.29,D2,MORTGAGE,57.8,NY,0.0,24.25,60,-0.006340847,0.01297694,0.01116447,0.0033759694,-0.007324225,0.01010588,-0.0057477625,0.022030003
20.49,E2,RENT,28.0,OK,0.0,21.06,36,0.057351027,-0.013170727,-0.008502061,-0.018713837,-0.026024245,0.010070244,-0.008521716,-0.0079991175
6.68,A3,RENT,59.4,CA,0.0,18.51,36,-0.013290601,0.0016625002,-0.0063554947,0.004260147,-0.004739625,0.006390429,-0.00091183576,-0.0031233497
13.98,C3,MORTGAGE,54.6,MI,1.0,15.23,36,-0.0023082132,0.013996438,0.0079839025,0.0022709775,0.00025683414,-0.0041699936,0.0031021738,-0.004261976
10.16,B1,MORTGAGE,75.1,TX,3.0,14.44,36,-0.0076370165,0.010872101,0.0074642305,0.0055124033,0.0011675415,-0.019902982,0.0037851885,-0.0069871666
7.12,A3,RENT,42.2,NY,2.0,6.33,36,-0.015410701,0.0026119875,-0.0068364386,-0.0019470806,-0.0012830821,-0.011134072,0.007996688,-0.0032890837
16.2,C4,MORTGAGE,44.9,OR,0.0,23.83,60,0.028605048,0.024378045,0.018042736,-0.005415184,0.02754934,0.006865114,-0.0059205876,0.03210971
6.92,A4,MORTGAGE,17.7,WI,1.0,13.61,36,-0.018657856,0.004445011,0.007808843,-0.011220332,0.011065945,-0.0008932253,0.0041520665,-0.0065422114
17.57,D4,MORTGAGE,67.9,MI,0.0,37.89,36,-0.002075765,0.0013538157,0.010133828,0.009782477,-0.010533207,0.008960181,-0.008873777,-0.0027225728
9.99,B3,MORTGAGE,89.2,NV,1.0,18.67,36,-0.0122424215,0.010962582,0.0068676746,0.008001395,-0.0133453375,-0.003426854,-0.0010340941,-0.004811609
11.39,B3,MORTGAGE,52.4,NY,2.0,2.56,36,-0.004462356,0.017077105,0.007299331,0.0006103266,-0.0018798786,-0.010471669,0.009399462,-0.004557261
15.61,C5,MORTGAGE,63.1,TN,1.0,25.26,60,0.014894208,0.0035861856,0.014048429,0.008003487,4.0664272e-05,-0.0035109646,-0.0068900394,0.025787849
5.32,A1,MORTGAGE,27.5,CT,0.0,9.49,36,-0.025095059,-0.008210552,0.0040755,-0.007806005,0.0022499056,0.002920888,0.0053584706,-0.004816688
24.99,F3,RENT,38.2,TX,1.0,27.41,36,0.03241645,-0.013192026,-0.008500592,-0.0029120832,-0.0070377523,-0.0029175363,-0.016745087,-0.004665267
15.8,C3,MORTGAGE,76.4,NV,0.0,20.6,36,0.0272619,0.03636396,0.009590615,0.012198826,-0.017679142,0.0073412764,-0.0032142254,-0.0073104524
10.49,B3,MORTGAGE,33.8,CA,2.0,12.75,36,-0.012488455,0.014425466,0.007910406,-0.005753091,-0.0051412014,-0.011775572,0.006444505,-0.0026858144
12.79,C1,MORTGAGE,19.1,CT,0.0,25.01,36,-0.005112186,0.010918773,0.009025223,-0.016621083,0.004567535,0.0068497024,-0.0071505215,-0.0020439886
24.5,F3,MORTGAGE,34.6,NM,4.0,11.37,60,0.023764212,-0.004914422,0.0053370604,-0.019426916,0.0035439944,-0.005870659,0.02707623,0.02699145
11.99,B5,RENT,54.0,NY,0.0,12.76,36,-0.01603914,-0.008265237,-0.006604801,0.0009346389,0.006070648,0.008695373,0.0066013704,-0.0030869928
13.49,C2,OWN,74.2,NY,0.0,13.55,36,-0.0050265547,0.0037230463,-0.0007571146,0.0082087,-0.00394169,0.007897018,0.0040696305,-0.0048105535
23.99,F3,RENT,40.5,VA,0.0,29.18,36,0.0044182646,-0.048255295,-0.0049717757,-0.0022502153,-0.040594295,0.005627887,-0.025755454,-0.0004052588
5.32,A1,MORTGAGE,59.2,CO,0.0,15.38,36,-0.025461163,-0.008414658,0.004637226,0.0035806822,0.007988691,0.0031621265,0.0017330137,-0.0066472255
12.39,C1,RENT,61.0,LA,1.0,10.37,36,-0.0038100895,0.0061542243,-0.009795302,0.006119077,-0.008297825,-0.0061049853,0.011309429,-0.003658409
13.59,C2,RENT,80.5,CA,1.0,7.11,36,-0.03921907,-0.0048310715,-0.011295244,0.010108863,-0.011171883,-0.00557889,0.012704771,-0.004388555
13.33,C3,RENT,75.1,TX,0.0,39.38,36,-0.011076956,0.008912382,-0.0124963755,0.00979639,0.0021869517,0.008087201,-0.02040515,3.6192694e-05
18.99,D3,OWN,51.8,WI,0.0,7.88,36,0.0135068,0.009429023,0.0018022197,0.004509273,0.0018756171,0.008300893,0.010666203,-0.0063153254
7.99,A5,RENT,46.0,NY,2.0,25.78,36,-0.010729118,0.011081115,-0.007567543,-0.00087532395,-0.0034393447,-0.0135929305,-0.008716309,-0.0010108262
5.32,A1,MORTGAGE,42.9,WI,0.0,26.05,36,-0.021911317,-0.0044148746,0.0068117203,-0.0023981205,0.009084793,0.0027116048,-0.0056367586,-0.0048598708
13.33,C3,MORTGAGE,80.6,NV,0.0,13.59,60,-0.017426439,0.008324768,0.013406378,0.011448575,-0.019949105,0.0050944416,0.0071151103,0.028304672
13.99,C1,MORTGAGE,34.9,PA,1.0,14.55,36,0.009086363,0.01466015,0.004368005,-0.0064939666,0.0002473779,-0.002235844,0.0047481665,-0.0029256225
15.61,D1,RENT,73.7,MN,1.0,27.0,60,0.00856221,0.00076207676,-0.023990197,0.011193251,-0.007910488,-0.00423447,-0.019859988,0.016777461
11.53,B5,MORTGAGE,44.0,CA,1.0,9.8,36,-0.008811272,0.0044458867,0.010861512,-0.0019046203,-0.0049427366,-0.0027792163,0.009497568,-0.004777447
7.39,A4,RENT,61.5,MD,0.0,18.42,36,-0.015114832,0.002521627,-0.0047453074,0.0063279504,-0.0027013065,0.0036794383,0.0008447893,-0.005564387
13.66,C3,MORTGAGE,64.2,NJ,0.0,28.08,60,-0.015074055,0.018306777,0.01299841,0.0049024904,-0.009482732,0.0054273447,-0.015143995,0.014280416
20.0,D4,RENT,25.9,NV,2.0,15.01,36,-0.030451179,0.007989389,-0.016620003,-0.023253731,0.022353653,-0.029266287,0.002372793,-0.0035701916
14.33,C2,RENT,48.4,FL,0.0,18.4,36,0.013668608,0.016757574,-0.0089864265,-0.0019251476,-0.0052170735,0.00871293,-0.0013220846,-0.0025834178
12.29,C1,RENT,89.6,NY,1.0,33.2,60,-0.014616695,0.012368067,-0.020143488,0.014635578,-0.0040915865,-0.0046864105,-0.021077981,0.008933973
7.35,A4,MORTGAGE,2.1,WA,0.0,0.25,36,-0.028836433,0.0050300555,0.00972787,-0.014922898,0.009117868,0.003586254,0.0017780516,-0.006961398
14.49,C4,RENT,69.8,TX,1.0,10.69,36,-0.0026871255,0.003893039,-0.010270143,0.010218868,0.0010408085,-0.0039646192,0.012636455,-0.0034354988
17.57,D4,MORTGAGE,41.1,NY,1.0,21.87,36,0.0005240574,0.017958125,0.01043008,-0.0018053822,0.010619944,-0.004372283,-0.0072846883,-0.0011073655
14.65,C5,RENT,64.6,WA,0.0,25.27,36,0.001217363,-0.004844351,-0.008753125,0.009832753,0.016336782,0.007014025,-0.00836472,-0.0059228614
10.78,B4,MORTGAGE,58.6,VA,1.0,26.86,36,-0.006187601,0.011587839,0.005592298,0.0045082713,-0.004689813,-0.003369103,-0.008375579,-0.0023360231
18.25,D2,RENT,71.8,TX,0.0,28.77,36,0.01441317,0.01379463,-0.013262642,0.01053689,0.0018281994,0.00892748,-0.016149022,-0.0036911815
6.97,A3,RENT,28.4,FL,1.0,6.92,36,-0.015213811,0.0024938723,-0.0066099213,-0.0060053333,-0.001307528,-0.0027200577,0.013407081,-0.0008319374
11.49,B4,MORTGAGE,55.7,CA,3.0,3.67,36,-0.007313427,0.01309537,0.0068914,0.003490002,-0.0055370564,-0.021413606,0.0092022605,-0.0027940185
14.65,C5,MORTGAGE,71.1,PA,1.0,34.32,60,0.0034721722,-0.0026003357,0.013327175,0.009296588,0.002285904,-0.0026963146,-0.013811869,0.015098503
14.99,C5,MORTGAGE,40.3,MD,1.0,12.35,36,0.009440258,-0.005906773,0.008401554,-0.0037054715,-0.007734307,-0.001776617,0.008131479,-0.005820611
12.29,C1,RENT,66.0,IN,0.0,3.73,36,-0.01025318,0.0054353797,-0.010933842,0.006947972,-0.003964361,0.006563715,0.011865161,-0.0036190962
8.49,B1,MORTGAGE,94.6,CO,0.0,4.71,36,-0.023583071,0.00043926784,0.0053845234,0.0063964254,0.010806632,0.0047979285,0.0059560295,-0.0060515255
19.99,E3,RENT,57.1,CA,0.0,34.17,60,-0.019842617,-0.022480192,-0.026704568,-0.004011762,-0.028048674,0.008985048,-0.04273652,-0.006638425
12.69,C2,OWN,27.0,FL,2.0,26.47,36,-0.012947457,0.007179854,-0.0015429765,-0.010187428,-0.007184483,-0.014867462,-0.007943135,-0.0004896493
8.24,B1,MORTGAGE,71.2,PA,0.0,19.75,36,-0.019635193,0.0071329214,0.003174237,0.007231604,-0.0011054781,0.0046434184,-0.0006531254,-0.0041819597
12.69,C2,RENT,73.6,CA,0.0,21.63,60,-0.01891274,0.008892901,-0.018714445,0.011025276,-0.014600795,0.007222657,0.0021302558,0.007296475
6.49,A2,MORTGAGE,55.3,MN,0.0,15.53,36,-0.020444203,-0.0015573709,0.0050638877,0.0014349787,-0.0059835543,0.0038244145,0.0025404452,-0.0050151227
10.99,B4,RENT,27.0,HI,0.0,13.16,60,-0.003540192,0.010925235,-0.012826396,-0.01506677,0.0067302906,0.006665014,0.006566304,0.008736422
16.99,D3,OWN,99.3,MI,0.0,24.81,36,0.009918736,0.010172963,-0.0015693826,-0.0023004403,0.0027647081,0.012262166,0.0018519367,-0.0055677122
18.25,E1,RENT,81.0,NJ,1.0,10.44,60,-0.0020969114,-0.01591082,-0.018788721,0.011129847,-0.010914431,-0.0040611075,0.025103342,0.013994511
13.33,C3,MORTGAGE,73.4,UT,0.0,28.4,36,-0.013833711,0.010130233,0.009899354,0.005086617,-0.006926395,0.004479706,-0.008457492,-0.0067073097
7.62,A3,RENT,2.0,MA,2.0,11.09,36,-0.008689017,0.009865819,-0.008959658,-0.019719562,0.00089464453,-0.0125031285,0.005671717,-0.0024328022
8.9,A5,MORTGAGE,55.2,OH,0.0,22.66,36,-0.008778377,0.0028134952,0.007650244,0.0017957415,0.0058965213,0.0036313836,-0.0036967671,-0.0037452755
26.24,E5,RENT,68.9,CT,1.0,24.5,36,0.0028053776,-0.019610561,-0.0091532925,0.018716412,0.02746956,-0.0031955468,-0.004085361,-0.0020062933
11.67,B4,MORTGAGE,96.6,CA,0.0,12.51,36,5.1703064e-06,0.011335411,0.006148498,0.0063870554,-0.003397475,0.0062934873,0.00859602,-0.004739039
10.49,B3,RENT,56.5,VA,0.0,25.15,60,-0.009400384,0.018132426,-0.01066924,0.00090002787,-0.002946358,0.007904957,-0.0072640134,0.009729807
8.39,A5,MORTGAGE,99.9,MN,0.0,14.86,60,-0.02103045,-0.0034854084,0.010842654,-0.0016498036,-0.003410738,0.005199512,0.0035815004,0.024842126
11.99,C1,MORTGAGE,69.8,MI,1.0,9.21,36,-0.015250443,0.011215518,0.005961118,0.0077825235,0.0012772375,-0.0024417392,0.009524216,-0.004585028
16.99,D3,MORTGAGE,43.1,NC,1.0,22.19,36,-0.0011391535,0.01197827,0.008957565,-0.004056999,-0.0007451786,-0.0032209412,-0.0052459287,-0.003930068
7.49,A4,MORTGAGE,44.9,TN,0.0,22.77,36,-0.013400993,0.0060012103,0.0048562945,-0.00066510076,0.0013664563,0.0039429725,-0.0022286566,-0.0039815824
7.89,A5,RENT,1.9,NJ,0.0,1.68,36,-0.005381535,0.012702609,-0.007355411,-0.019983849,0.0035805793,0.009657682,0.0044202944,-0.0019092296
12.29,C1,RENT,64.0,AZ,1.0,22.2,36,-0.008427491,0.007809853,-0.009318255,0.00829322,-0.004011662,-0.0038287253,-0.005750109,-0.0027145566
9.99,B3,RENT,55.0,NJ,0.0,20.23,36,-0.014374262,0.0122267315,-0.006500436,0.0016658402,-0.004117944,0.0051619736,-0.002326936,-0.0027302927
9.17,B1,RENT,62.1,NY,0.0,23.35,36,-0.015034463,0.012062818,-0.0079544615,0.0036286148,-0.002417462,0.0049393713,-0.007011499,-0.0012648208
11.39,B3,MORTGAGE,16.3,MI,1.0,8.9,36,-0.0027616094,0.02065384,0.008493569,-0.016588472,0.00013782104,-0.0026704725,0.0073982226,-0.0035854382
10.91,B4,RENT,44.8,OH,0.0,12.41,36,-0.042775203,0.009253105,-0.003099534,0.0002242651,0.0113969585,0.0034680269,0.004424636,-0.002576135
7.89,A5,MORTGAGE,12.6,CA,0.0,22.61,36,-0.010690907,0.004799261,0.008551493,-0.011662979,-0.0030690318,0.004991541,-0.002521691,-0.0044072764
11.44,B4,RENT,75.9,TX,0.0,20.19,36,-0.0102819465,0.012568636,-0.008523095,0.008478801,0.0016852736,0.0055660624,-0.0017596455,-0.0040580113
19.72,D5,MORTGAGE,87.7,CO,1.0,15.94,60,0.052577876,0.0012964648,0.014214325,0.029363485,0.017059788,-0.0076082014,0.0042574136,0.033115543
5.32,A1,MORTGAGE,20.0,NC,0.0,27.17,36,-0.018270887,-0.0035297396,0.0058690687,-0.010582941,-0.0030843124,0.0033879739,-0.0065926244,-0.0037397395
11.99,B3,MORTGAGE,61.8,IN,1.0,11.79,36,0.001672999,0.023741964,0.0074073058,0.0068094605,-0.0007810463,-0.0026765324,0.011122936,-0.005689185
12.69,C2,OWN,48.7,VA,0.0,8.83,60,-0.012112797,0.007580039,-0.004204263,-0.0016494122,-0.005789329,0.006730388,0.013013865,0.013095987
6.99,A2,MORTGAGE,45.4,IL,1.0,17.24,36,-0.018122708,-0.00048169438,0.0053526815,-0.00024589951,0.009931028,-0.0018507158,0.00066099927,-0.004476952
15.05,C4,MORTGAGE,67.9,FL,0.0,12.6,36,-0.058738243,0.00086685986,0.008092769,0.008353407,-0.012471667,0.0046600383,0.0054960144,-0.008222857
13.59,C2,MORTGAGE,76.1,KY,2.0,13.4,36,-0.03212212,0.0002349012,0.011161669,0.0065818354,0.00053007336,-0.008619076,0.01162102,-0.0052156593
16.49,D3,MORTGAGE,65.0,TX,2.0,24.16,36,0.013348794,0.00343238,0.009705944,0.010746475,-0.0045474526,-0.013629287,-0.00496159,-0.007521651
13.11,B4,MORTGAGE,32.9,NY,0.0,11.35,36,0.019145407,0.016917514,0.0045270002,-0.0066265613,0.0003918455,0.007026169,0.0067250696,-0.0030571746
7.39,A4,MORTGAGE,53.3,NM,0.0,21.36,36,-0.017720288,-1.1327102e-05,0.005859713,0.00039821776,0.0012252587,0.0037539052,-0.0024942504,-0.0038267393
13.33,C3,RENT,22.0,MD,1.0,8.14,36,-0.0013727158,0.007132767,-0.014286176,-0.0117132515,-0.005378818,-0.0027390562,0.011439709,-0.0043537333
25.57,F5,MORTGAGE,98.0,AZ,5.0,8.65,60,0.05332143,0.013654142,0.021891652,0.04039408,0.015294521,-0.004980009,0.012965531,0.05060698
6.89,A3,OWN,30.2,WV,0.0,13.7,36,-0.022612307,-0.004536212,-0.0006801522,-0.0048723808,0.012019282,0.0040909266,0.0034119792,-0.0043866336
18.54,E1,RENT,78.8,TX,1.0,7.25,36,0.011373848,-0.005509224,-0.012123771,0.0067199636,-0.0007229025,-0.0024610895,0.014371423,-0.005552469
8.18,B1,MORTGAGE,66.0,TX,0.0,11.78,36,-0.025818199,0.006042281,0.0052135284,0.006290444,-0.0010017649,0.0029652826,0.0058742682,-0.006995876
15.61,D1,OWN,69.0,IL,2.0,18.09,36,0.011278587,0.0005337651,7.5661283e-06,0.008029229,0.015456621,-0.010206115,0.0007264453,-0.003870402
10.49,B2,RENT,60.0,NY,3.0,18.6,36,-0.0069250064,0.023641167,-0.0092412075,0.0044533373,-0.0038660155,-0.026541244,-0.001841045,-0.0023858636
18.06,D2,MORTGAGE,59.2,FL,0.0,6.0,36,-0.06591594,0.020363575,0.0074299504,0.0061912965,-0.013508553,0.010947233,-0.017398579,-0.0069616437
9.99,B3,MORTGAGE,53.3,NY,1.0,19.86,36,-0.015438476,0.01360714,0.007440731,0.00050694833,-0.0045063873,-0.0032786177,-0.001614535,-0.004139314
13.99,C4,MORTGAGE,83.9,MA,0.0,7.44,60,-0.01214416,-0.0031040458,0.010204505,0.010924123,6.6392968e-06,0.004747098,0.009903284,0.024008626
